tweetText,tweetId,createdAt,screenName,image,followers,favorite,retweetcount,longitude,latitude
Royality never dies \m/ #PowerStar #PawanKalyan http://t.co/LeaksyODph,511827554919915520,Tue Sep 16 16:12:53 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,1,0.0,0.0
పవన్ ను కలిసే ఉద్దేశం చిరుకు లేదా..?Chiranjeevi says pawankalyan will attend govindudu andarivadele 150days celebrations...,511827173406416896,Tue Sep 16 16:11:22 IST 2014,teluguwishesh,http://pbs.twimg.com/profile_images/2839299697/d19933f55ef07f139ebef76ba04b34b8_bigger.jpeg,287,1,0,0.0,0.0
RT @Deepuzoomout: Whatever the function be the chantings will always be.. Powerstar.. Powerstar... & Powerstar....... #Pawankalyan,511813726723244032,Tue Sep 16 15:17:56 IST 2014,c_arjunkumar,http://abs.twimg.com/sticky/default_profile_images/default_profile_0_bigger.png,14,161,12,0.0,0.0
RT @nishchitha1: #PawanKalyan♥ simple dance stepsAttracts many !! http://t.co/OeYVpYSD6q,511812069230800896,Tue Sep 16 15:11:20 IST 2014,meevaasu,http://pbs.twimg.com/profile_images/511899229602598912/kSRS-IBG_bigger.jpeg,793,1918,2,0.0,0.0
RT @nishchitha1: #PawanKalyan♥ simple dance stepsAttracts many !! http://t.co/OeYVpYSD6q,511809662824349696,Tue Sep 16 15:01:47 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,2,0.0,0.0
RT @nishchitha1: Good Afternoon #PawanKalyan♥ http://t.co/AG5s9FlKls,511809036388294656,Tue Sep 16 14:59:17 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,1,0.0,0.0
#PawanKalyan♥ simple dance stepsAttracts many !! http://t.co/OeYVpYSD6q,511808706346885122,Tue Sep 16 14:57:59 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,2,0.0,0.0
Good Afternoon #PawanKalyan♥ http://t.co/AG5s9FlKls,511806972530671616,Tue Sep 16 14:51:05 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,1,0.0,0.0
Actor Kamal Haasan hospitalised at Chennai Apollo following symptoms of food poisoning. Likely to be discharged today or tomorrow.,511805030882500609,Tue Sep 16 14:43:22 IST 2014,_PawanKalyan,http://pbs.twimg.com/profile_images/464351856697696257/OMdGtIT5_bigger.jpeg,2556,1,0,0.0,0.0
RT @maheshpawanism: #Pawankalyan Cinema Lu chusi Fan ayyam#Pawankalyan Manasu Ardham cheskoni Follow AyyamMothaniki #Pawankalyan Annaya N…,511797913916555264,Tue Sep 16 14:15:06 IST 2014,Rajareddy_Pk,http://pbs.twimg.com/profile_images/512080650917380096/Xq1MA6VO_bigger.jpeg,101,1442,1,0.0,0.0
#Pawankalyan Cinema Lu chusi Fan ayyam#Pawankalyan Manasu Ardham cheskoni Follow AyyamMothaniki #Pawankalyan Annaya Neeku Bakthulamayyam,511791708988657664,Tue Sep 16 13:50:26 IST 2014,maheshpawanism,http://pbs.twimg.com/profile_images/511936095164985344/6JSsV_8I_bigger.jpeg,102,39,1,0.0,0.0
Pawankalyan can come for GAV150days function :Chiranjeevi,511779286387556352,Tue Sep 16 13:01:04 IST 2014,Charan_Arjun4,http://pbs.twimg.com/profile_images/505973753264607233/eaXruZOn_bigger.jpeg,18,37,0,0.0,0.0
@meevaasu hmm..cheyali kada..Am fan of both#PawanKalyan vi n #RamCharan vi chestanakeppudu double responsibilty eyI enjoy sharing both :D,511778298574020609,Tue Sep 16 12:57:09 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,0,0.0,0.0
Why Pawan Skipped Govindudu Andarivadele Audio Launch? http://t.co/1GRAiZl1XW #pawankalyan #GovinduduAndarivadele #Chiranjeevi #RamCharan,511775944135016448,Tue Sep 16 12:47:48 IST 2014,shekharhhooli,http://pbs.twimg.com/profile_images/448412344981286914/KhedaC0t_bigger.jpeg,103,46,0,0.0,0.0
@deep_sivam Pls support #PawanKalyan's #Janasena4Change. Add badge 2 ur profile http://t.co/F5ywrPUUxT via http://t.co/q2CXhfwVGb,511767025547743232,Tue Sep 16 12:12:21 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,0,0.0,0.0
@PradeepZoya13 @GiriC8 Pls support #PawanKalyan's #Janasena4Change. Add badge 2 ur profile http://t.co/F5ywrPUUxT via http://t.co/q2CXhfwVGb,511767024604033024,Tue Sep 16 12:12:21 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,0,0.0,0.0
@bhanumahesh10 Pls support #PawanKalyan's #Janasena4Change. Add badge 2 ur profile http://t.co/F5ywrPUUxT via http://t.co/q2CXhfwVGb,511767023731630081,Tue Sep 16 12:12:21 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,0,0.0,0.0
@haribabukunapa2 Pls support #PawanKalyan's #Janasena4Change. Add badge 2 ur profile http://t.co/F5ywrPUUxT via http://t.co/q2CXhfwVGb,511767022938898432,Tue Sep 16 12:12:21 IST 2014,PawanKalyan_IN,http://pbs.twimg.com/profile_images/512063090045624321/01TUZS2C_bigger.jpeg,3733,148,0,0.0,0.0
Why Pawan Kalyan Skipped Govindudu Andarivadele Audio Launch? http://t.co/IyaKY0LA4B #PawanKalyan,511762803800031234,Tue Sep 16 11:55:35 IST 2014,filmibeat,http://pbs.twimg.com/profile_images/501337363482554369/4xMnerN0_bigger.jpeg,8870,164,0,0.0,0.0
#PawanKalyan fans irritated #ChiranjeeviRead Complete Article @ http://t.co/ieEAEqLKyw,511761568606871552,Tue Sep 16 11:50:40 IST 2014,TheBharatNews,http://pbs.twimg.com/profile_images/461103506275840000/-hpAtMWw_bigger.jpeg,14,0,0.0,0.0
@ganeshbandla Babai ante antha Istam Ithe..#PawanKalyan ane per Eanduku cut Chesaru Youtube video lo...Inka Chiru sir Praised Bro Srikanth!,511760804329172992,Tue Sep 16 11:47:38 IST 2014,vinnusays,http://pbs.twimg.com/profile_images/506864151453388800/esWES3S4_bigger.jpeg,294,1191,0,0.0,0.0
RT @MegaStars_FC: Every mega movie producer will invite #Powerstar #PawanKalyan. he is far away to the function culture. No other personal …,511759434339459072,Tue Sep 16 11:42:11 IST 2014,megafamily009,http://pbs.twimg.com/profile_images/466992881886957569/hcgiA_B0_bigger.jpeg,164,24,6,0.0,0.0
RT @nishchitha1: #PawanKalyan♥.. just feel shy..rather starting a conversation with heroines.!!That attracts many !! http://t.co/I2X2FSdrxe,511757496835260416,Tue Sep 16 11:34:29 IST 2014,kiran_power,http://pbs.twimg.com/profile_images/511914593082277888/9VkUwMID_bigger.jpeg,4,8,6,0.0,0.0
RT @nishchitha1: Hey..handsome !!# Pawankalyan♥ http://t.co/HXOsvcAB52,511749987298865152,Tue Sep 16 11:04:39 IST 2014,veeru644,http://pbs.twimg.com/profile_images/452057592424972291/UxogQDLa_bigger.jpeg,41,663,1,0.0,0.0
RT @BeingKaNTRi: 1:23 dagara chiru anna "Me ma andari Pawankalyan" ni cut chesaru Ram charan YT channel lo.. https://t.co/OKF2pNtKxa,511749630762029056,Tue Sep 16 11:03:14 IST 2014,HanuNtr,http://pbs.twimg.com/profile_images/507837885723062272/4QtbEr-c_bigger.jpeg,455,172,3,0.0,0.0
RT @VyasKalyan: Good Morning all :) #PawanKalyan http://t.co/sAiOcyjajl,511749262678323201,Tue Sep 16 11:01:46 IST 2014,veeru644,http://pbs.twimg.com/profile_images/452057592424972291/UxogQDLa_bigger.jpeg,41,663,1,0.0,0.0
"@BeingKaNTRi: 1:23 dagara chiru anna "Me ma andari Pawankalyan"ni cut chesaru Ram charan YT channel lo.https://t.co/HRJJo14Osq" edcharule,511745645284052993,Tue Sep 16 10:47:24 IST 2014,Mee_Varun,http://pbs.twimg.com/profile_images/510421880113618944/UQPmgzI7_bigger.jpeg,987,996,0,0.0,0.0
@urslegend @ynakg @Direct_Shooter dilraju speech headline chudandi..."DILRAJU REMEMBERS POWERSTAR PAWANKALYAN"....,511745561834188800,Tue Sep 16 10:47:04 IST 2014,Yashwanthuv,http://pbs.twimg.com/profile_images/1651544884/372321_100000881915360_784660862_n_bigger.jpg,98,57,0,0.0,0.0
RT @BeingKaNTRi: 1:23 dagara chiru anna "Me ma andari Pawankalyan" ni cut chesaru Ram charan YT channel lo.. https://t.co/OKF2pNtKxa,511744925801512961,Tue Sep 16 10:44:32 IST 2014,Venky5515,http://pbs.twimg.com/profile_images/468335493290012672/bEsabAlf_bigger.jpeg,6,3,0.0,0.0
@laxman219 @urslegend dilraju remembers powerstar pawankalyan heading for dilraju speech in same chanel...,511743377809756160,Tue Sep 16 10:38:23 IST 2014,Yashwanthuv,http://pbs.twimg.com/profile_images/1651544884/372321_100000881915360_784660862_n_bigger.jpg,98,57,0,0.0,0.0
RT @BeingKaNTRi: 1:23 dagara chiru anna "Me ma andari Pawankalyan" ni cut chesaru Ram charan YT channel lo.. https://t.co/OKF2pNtKxa,511743267059159040,Tue Sep 16 10:37:57 IST 2014,CalmeeSai,http://pbs.twimg.com/profile_images/511946432891215872/dcZKzUSM_bigger.jpeg,486,64,3,0.0,0.0
1:23 dagara chiru anna "Me ma andari Pawankalyan" ni cut chesaru Ram charan YT channel lo.. https://t.co/OKF2pNtKxa,511742998674026497,Tue Sep 16 10:36:53 IST 2014,BeingKaNTRi,http://pbs.twimg.com/profile_images/510748355853438977/6152dD3i_bigger.jpeg,823,411,3,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,511740932308217857,Tue Sep 16 10:28:40 IST 2014,RashidUwais,http://pbs.twimg.com/profile_images/511804182882316288/pLQVeYK2_bigger.jpeg,466,14040,214,0.0,0.0
#PawanKalyan 😊 http://t.co/eO1J3m5I57,511739994893848576,Tue Sep 16 10:24:57 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,0,0.0,0.0
Good Morning all :) #PawanKalyan http://t.co/sAiOcyjajl,511739132192632832,Tue Sep 16 10:21:31 IST 2014,VyasKalyan,http://pbs.twimg.com/profile_images/512092068248694784/9HpXVlPr_bigger.jpeg,466,264,1,0.0,0.0
RT @MegaStars_FC: Every mega movie producer will invite #Powerstar #PawanKalyan. he is far away to the function culture. No other personal …,511737479154515969,Tue Sep 16 10:14:57 IST 2014,PowerStarSanju,http://pbs.twimg.com/profile_images/511517202315354112/j3CcL6Q-_bigger.jpeg,3286,1950,6,0.0,0.0
RT @MegaStars_FC: Every mega movie producer will invite #Powerstar #PawanKalyan. he is far away to the function culture. No other personal …,511736777279672320,Tue Sep 16 10:12:09 IST 2014,swamynadhkone,http://pbs.twimg.com/profile_images/474836009826254848/YKrhC0HQ_bigger.jpeg,48,45,6,0.0,0.0
RT @MegaStars_FC: Every mega movie producer will invite #Powerstar #PawanKalyan. he is far away to the function culture. No other personal …,511735761537081344,Tue Sep 16 10:08:07 IST 2014,TvssNagaraju,http://pbs.twimg.com/profile_images/502410877262233600/BJwHu051_bigger.jpeg,170,2061,6,0.0,0.0
RT @MegaStars_FC: Every mega movie producer will invite #Powerstar #PawanKalyan. he is far away to the function culture. No other personal …,511735162996928512,Tue Sep 16 10:05:45 IST 2014,NaiduBawa,http://pbs.twimg.com/profile_images/511065432439017472/qfBzg9zO_bigger.jpeg,66,630,6,0.0,0.0
Every mega movie producer will invite #Powerstar #PawanKalyan. he is far away to the function culture. No other personal reason for his skip,511734764311937024,Tue Sep 16 10:04:10 IST 2014,MegaStars_FC,http://pbs.twimg.com/profile_images/511382600468811776/L_rAJJnU_bigger.jpeg,10201,205,6,0.0,0.0
Hey..handsome !!# Pawankalyan♥ http://t.co/HXOsvcAB52,511732597559275520,Tue Sep 16 09:55:33 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,1,0.0,0.0
#Pawankalyan http://t.co/7DIA2ePLjF,511722307878785024,Tue Sep 16 09:14:40 IST 2014,saipower45,http://pbs.twimg.com/profile_images/507060445924978688/urUtm5EQ_bigger.jpeg,30,7,0,0.0,0.0
Good Morning #PawanKalyan♥♡♥ http://t.co/lSfGmxS4wY,511722290644414465,Tue Sep 16 09:14:36 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,0,0.0,0.0
http://t.co/EG6nUBVN7F,511718951202471936,Tue Sep 16 09:01:19 IST 2014,Raj_Pspkf,http://pbs.twimg.com/profile_images/509214368660070400/n77HBtLf_bigger.jpeg,40,11,0,0.0,0.0
RT @SRTrendulkar: PawanKalyan is greater than #Chiru annavallaki following suitableSame like pakkintodi father is better than your father …,511707722186645504,Tue Sep 16 08:16:42 IST 2014,MAHENDRA792,http://pbs.twimg.com/profile_images/429631448492961792/bTzHib0f_bigger.jpeg,12,29,13,0.0,0.0
@lovesurvivesall @urslegend pawankalyan photo tesi balaya baby photo pettara.. lol update avandra,511703073027137536,Tue Sep 16 07:58:14 IST 2014,rajeshtweets11,http://pbs.twimg.com/profile_images/468014617214468096/Pjoy5VnW_bigger.jpeg,50,16,0,0.0,0.0
RT @Deepuzoomout: Whatever the function be the chantings will always be.. Powerstar.. Powerstar... & Powerstar....... #Pawankalyan,511696354205114369,Tue Sep 16 07:31:32 IST 2014,shashi_pa1fan,http://pbs.twimg.com/profile_images/506536449752051712/mr3t358y_bigger.jpeg,239,152,12,0.0,0.0
Nenu pawankalyan fan Ni. Mee bhasha lo cult! Chiru Ki anti Thammudu ani thelikundane fan Annaya kabatti perigina respect Idhi ma story..,511648530071437312,Tue Sep 16 04:21:30 IST 2014,HealerYogi,http://pbs.twimg.com/profile_images/506938176271691776/yNVYIHNT_bigger.jpeg,392,130,0,78.5024129,17.4225766
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,511597014493429760,Tue Sep 16 00:56:47 IST 2014,AnanthHere,http://pbs.twimg.com/profile_images/495552465832394753/JfMsnzDy_bigger.jpeg,151,231,214,0.0,0.0
Heaters Make Him Famous...#PawanKalyan,511594482601848833,Tue Sep 16 00:46:44 IST 2014,ChINNa_Pandu,http://pbs.twimg.com/profile_images/1543808510/MaheshBabu-004-1440x900_bigger.jpg,15,0,0.0,0.0
RT @MahatOfficial: My buddy #Simbu @iam_str says he is a big fan of #Thala Ajith n #Powerstar #PawanKalyan🌟 soo happy! 😁👍🌟 http://t.co/4F5r…,511594245778460672,Tue Sep 16 00:45:47 IST 2014,STRveriyan,http://pbs.twimg.com/profile_images/492289472709398528/V8Jcadn9_bigger.jpeg,258,51,214,0.0,0.0
Naa devudu #pawankalyan. Amma nanna powerstar  Super speech#BandlaGanesh..\m/#Gavaudiofunction,511590793942171648,Tue Sep 16 00:32:04 IST 2014,143_mansoor,http://pbs.twimg.com/profile_images/490446644609970176/8y9v8-Yg_bigger.jpeg,87,157,0,0.0,0.0
Naa devudu pawankalyan. Amma nanna powerstar..#BandlaGanesh,511587932897964032,Tue Sep 16 00:20:42 IST 2014,coolpm1990,http://pbs.twimg.com/profile_images/446944395422490624/1tzRvn39_bigger.jpeg,52,5,0,0.0,0.0
RT @SRTrendulkar: PawanKalyan is greater than #Chiru annavallaki following suitableSame like pakkintodi father is better than your father …,511585538009092096,Tue Sep 16 00:11:11 IST 2014,BoxofficeCeeded,http://pbs.twimg.com/profile_images/509698243135938561/Acs3jFrb_bigger.jpeg,189,1,13,0.0,0.0
RT @SRTrendulkar: PawanKalyan is greater than #Chiru annavallaki following suitableSame like pakkintodi father is better than your father …,511583754641764353,Tue Sep 16 00:04:06 IST 2014,Addicted2Charan,http://pbs.twimg.com/profile_images/507941784761036800/bBF6w75e_bigger.jpeg,168,480,13,0.0,0.0
RT @SRTrendulkar: PawanKalyan is greater than #Chiru annavallaki following suitableSame like pakkintodi father is better than your father …,511581590372110336,Mon Sep 15 23:55:30 IST 2014,Mahesh_ECF,http://pbs.twimg.com/profile_images/507005089798565888/FblBPyHp_bigger.jpeg,94,242,13,0.0,0.0
@kinnuPSPK pawankalyan gurunchi adigite adiripoyala cheppadu Everu ennirumours spread chesina they r brothers dontfight guys Megafamilyrocks,511580904808906752,Mon Sep 15 23:52:47 IST 2014,Ch7Ramesh,http://pbs.twimg.com/profile_images/511141960422158336/ju-yAZOS_bigger.jpeg,39,15,0,0.0,0.0
RT @SRTrendulkar: PawanKalyan is greater than #Chiru annavallaki following suitableSame like pakkintodi father is better than your father …,511578093115301888,Mon Sep 15 23:41:36 IST 2014,sownika_ch,http://pbs.twimg.com/profile_images/502519049679433730/d12eq8LM_bigger.jpeg,41,12,13,0.0,0.0
Team PawanKalyan wishes All the Best to #GAV team.#PawanKalyan #Pawanism #Powerstar #Janasena #PawanisMyGod,511575688046862338,Mon Sep 15 23:32:03 IST 2014,PawanFollower,http://pbs.twimg.com/profile_images/378800000450333471/ee912eddc1a3d9fd4d873fc310fbe367_bigger.jpeg,2,4,0,0.0,0.0
@nishchitha1 haha endhuku worry.. y worry. nothing lyk dat.. keep Smiling. Good night #Pawankalyan.<3 ♥ http://t.co/8lXiO8YtuE,511575571386494976,Mon Sep 15 23:31:35 IST 2014,SonYzzZCrazzZY,http://pbs.twimg.com/profile_images/510093599380217856/hBHCzvLq_bigger.jpeg,717,1108,0,0.0,0.0
RT @mahi2you: #PawanKalyan Daughter #Aadhya in the sets of #GovinduduAndarivadele with MegaStar n Surekha garu. http://t.co/k60BadW5T3,511574710812180480,Mon Sep 15 23:28:10 IST 2014,Vote4TDP_BJP,http://pbs.twimg.com/profile_images/443363480549089281/3CcUA7Ex_bigger.jpeg,26,7,4,0.0,0.0
RT @SRTrendulkar: PawanKalyan is greater than #Chiru annavallaki following suitableSame like pakkintodi father is better than your father …,511574676028403712,Mon Sep 15 23:28:02 IST 2014,Bhagi_SL,http://pbs.twimg.com/profile_images/511012302842114049/qT5Z4xRm_bigger.jpeg,529,161,13,0.0,0.0
RT @mahi2you: #PawanKalyan Daughter #Aadhya in the sets of #GovinduduAndarivadele with MegaStar n Surekha garu. http://t.co/k60BadW5T3,511573955618951168,Mon Sep 15 23:25:10 IST 2014,AkkemNaresh,http://pbs.twimg.com/profile_images/482121348638978048/phrCSvFl_bigger.jpeg,79,342,4,0.0,0.0
PawanKalyan is greater than #Chiru annavallaki following suitableSame like pakkintodi father is better than your father as simple as that,511573936815894528,Mon Sep 15 23:25:05 IST 2014,SRTrendulkar,http://pbs.twimg.com/profile_images/511958413341773824/X7ZkCExh_bigger.jpeg,291,720,13,0.0,0.0
RT @mahi2you: #PawanKalyan Daughter #Aadhya in the sets of #GovinduduAndarivadele with MegaStar n Surekha garu. http://t.co/k60BadW5T3,511573489531121665,Mon Sep 15 23:23:19 IST 2014,ilvnlyPOWERSTAR,http://pbs.twimg.com/profile_images/418696438386671616/lU7Aez7Y_bigger.jpeg,159,395,4,0.0,0.0
RT @LovlySrinivas: #MegaStar leka pothe #PowerStar ledu ana Nijanne Andharu #PawanKalyan fans Grahinchali #GAVaudioLaunch,511571579273101312,Mon Sep 15 23:15:43 IST 2014,Srininaidu79,http://pbs.twimg.com/profile_images/2990945706/a3a7764711ace73bd47f7c61b4e9b043_bigger.jpeg,66,26,2,0.0,0.0
RT @Deepuzoomout: Whatever the function be the chantings will always be.. Powerstar.. Powerstar... & Powerstar....... #Pawankalyan,511570929021755392,Mon Sep 15 23:13:08 IST 2014,ISM_Janasena,http://pbs.twimg.com/profile_images/509771452347060225/4mMuop6S_bigger.jpeg,1348,361,12,0.0,0.0
Eee roju kadupu manta challara munde media vadu karam challutadu  thuu deenemma jeevutham #PAWANKALYAN,511569881884422144,Mon Sep 15 23:08:59 IST 2014,AlwaysforCharan,http://pbs.twimg.com/profile_images/511476072378925056/M4_EOvvw_bigger.jpeg,153,421,0,0.0,0.0
RT @nishchitha1: Good night #PawanKalyan♥♡♥Happy sleep !! http://t.co/hoIomYtEWD,511569851895119872,Mon Sep 15 23:08:51 IST 2014,kapilvarala,http://pbs.twimg.com/profile_images/511593716872519681/FUPb5nXe_bigger.jpeg,3221,14464,2,0.0,0.0
@nishchitha1 enduku #Pawankalyan ala chustunnadu ?,511569839895240705,Mon Sep 15 23:08:49 IST 2014,SonYzzZCrazzZY,http://pbs.twimg.com/profile_images/510093599380217856/hBHCzvLq_bigger.jpeg,717,1108,0,0.0,0.0
RT @nishchitha1: Good night #PawanKalyan♥♡♥Happy sleep !! http://t.co/hoIomYtEWD,511569706369564674,Mon Sep 15 23:08:17 IST 2014,SonYzzZCrazzZY,http://pbs.twimg.com/profile_images/510093599380217856/hBHCzvLq_bigger.jpeg,717,1108,2,0.0,0.0
Good night #PawanKalyan♥♡♥Happy sleep !! http://t.co/hoIomYtEWD,511569537573994497,Mon Sep 15 23:07:36 IST 2014,nishchitha1,http://pbs.twimg.com/profile_images/501747833037262848/ixllVlxf_bigger.jpeg,1974,573,2,0.0,0.0
Very bad audio function ican never seen this function without pawankalyanBad songs dont listen that http://t.co/hkx9lKLnrb,511569212976816129,Mon Sep 15 23:06:19 IST 2014,khizer_y,http://pbs.twimg.com/profile_images/509344873506283521/EpxixsiI_bigger.jpeg,1,0,0.0,0.0
#PawanKalyan Daughter #Aadhya in the sets of #GovinduduAndarivadele with MegaStar n Surekha garu. http://t.co/k60BadW5T3,511566798756409344,Mon Sep 15 22:56:43 IST 2014,mahi2you,http://pbs.twimg.com/profile_images/508142234231767040/COEfIf-I_bigger.jpeg,291,3,4,0.0,0.0
@dangerous_hunk MB fan avuno kadho telvadhu bt as per his tweets Definitely PawanKalyan hater @JaiDev_Pawanism poor fellow @AndhraBoxOffice,511566213873274881,Mon Sep 15 22:54:24 IST 2014,ramsqa,http://pbs.twimg.com/profile_images/415828615205367809/ATa0-c0t_bigger.jpeg,53,65,0,0.0,0.0
RT @Deepuzoomout: Whatever the function be the chantings will always be.. Powerstar.. Powerstar... & Powerstar....... #Pawankalyan,511564383097323520,Mon Sep 15 22:47:08 IST 2014,bhanu4pawan,http://pbs.twimg.com/profile_images/506419521184219136/qxwZKGm1_bigger.jpeg,69,815,12,0.0,0.0
